Employee_ID;Salary;Deparment
78056;3491;2
3474;1572;3
88835;6306;3
68559;2280;2
68924;2439;5
10555;1933;5
37234;4988;2
13663;6324;3
58618;8410;2
19346;4055;3
86841;5254;6
19264;4422;6
79731;1545;2
90141;3634;5
92716;1162;4
65272;6250;3
44202;3508;3
62406;4987;1
8885;4224;4
22279;3024;2
28457;6815;7
44367;6210;1
31785;3985;3
47123;7938;5
97361;7216;5
77895;6418;6
98716;8742;6
78075;2698;1
21829;3145;5
1609;3729;6
99429;6592;2
68867;6593;4
11733;6868;1
99949;9167;5
53706;7780;5
30553;2560;4
13280;3670;2
40411;5100;7
93476;3375;5
71753;8501;4
18207;2690;4
86362;7846;6
6080;8383;1
41646;3236;1
85115;3642;1
89000;8153;3
20079;6088;2
91476;4489;5
59563;2093;6
79167;9223;3
20703;8921;6
22429;8797;3
39235;6562;1
33734;2234;6
27350;5895;2
98336;6445;2
25268;9842;6
69546;4990;1
57506;6737;2
32181;3695;4
17769;5908;5
36019;1603;7
22637;8812;3
56232;9946;1
29859;8412;1
89621;2085;3
13783;7275;3
48031;7046;1
36457;1911;2
5260;2871;1
48343;3403;6
80031;8232;3
19842;6041;3
56349;3388;7
74299;5291;2
52621;4300;2
77487;4829;3
50320;5766;3
15203;3552;3
13439;1295;1
59202;9335;6
15321;1593;4
38031;6678;3
44468;5837;1
8604;8942;1
87109;2848;6
76549;2024;2
4664;2032;7
71148;6321;2
66055;9641;4
63557;8497;7
50124;2969;3
95024;6259;7
15739;8243;4
60423;1641;4
85053;6182;1
68322;1204;4
62506;8054;1
29001;7308;5
94840;3491;5
62315;3862;3
88257;6367;7
10315;2480;1
91885;8930;7
79022;3306;6
70470;8695;6
4730;7349;5
68336;8573;6
2250;9874;6
57950;7800;3
40291;1936;3
91441;7460;2
97789;1395;1
7836;7849;6
72934;9247;7
80398;6900;5
41966;6045;5
76304;5031;7
18705;9094;1
32363;7834;3
49567;6988;5
44139;5597;3
39387;5638;7
15916;4923;6
3099;4263;5
8965;3306;7
56897;8653;3
35921;2440;1
45512;2518;2
76332;5958;1
91793;5584;2
11833;8639;2
65106;4433;2
85840;6921;6
8877;1883;2
22190;8567;6
29104;3125;4
95543;7375;5
36996;8249;6
78463;9297;2
13466;8897;5
47095;2328;2
97919;7581;1
55958;5921;3
92206;2235;5
36662;9642;4
47460;5754;3
95152;8156;3
94790;7947;4
56206;6328;5
16225;4255;4
28389;1635;7
58889;2054;5
90704;8479;3
97178;9518;1
62076;5880;5
22308;1398;2
97642;9890;7
56586;8020;6
77702;2220;6
41942;2523;6
67505;6800;1
54550;3557;2
53107;9973;1
73146;1914;1
29854;8147;3
38999;9380;2
91990;2449;7
77934;9686;7
47109;7288;7
93726;2771;7
25616;6221;7
81061;8913;4
35639;5604;6
35828;8859;4
71193;1295;1
39417;7932;4
87980;1422;5
7695;3161;3
97290;9122;4
73383;1150;3
90567;7702;4
97515;7834;7
55885;6940;4
13880;7832;3
94586;3469;5
29130;3441;6
69934;3262;5
79822;8809;7
35723;5248;3
64547;1098;7
43071;3932;1
53798;6949;4
70513;9020;5
82971;6638;3
63890;6363;1
91262;8226;6
76774;3845;6
87789;8680;7
18141;7978;6
68823;4846;7
15906;5028;4
99041;4563;3
17836;8637;2
56111;2801;3
61802;6800;3
90304;3102;6
41576;4075;6
3549;9069;5
5819;5895;6
45489;2106;6
48740;7938;2
11035;6691;7
27839;7446;5
73865;9367;7
83537;6686;3
31801;8816;2
41611;4851;5
63295;2780;1
68774;5785;5
99373;6260;6
93433;8246;6
14851;4763;1
28163;2473;3
97830;9659;6
57043;3461;6
97392;9233;1
70990;7878;5
46899;6365;5
49421;9455;4
68093;5431;5
51309;1412;3
97939;7036;5
77858;6307;2
65018;1907;5
26454;2488;6
68097;3709;4
80633;1838;2
41556;2179;6
10986;4061;1
16903;8037;1
21521;9909;4
29033;8938;1
14573;6089;5
15084;8143;6
25483;4381;7
25990;7935;6
72730;6082;1
41102;7537;5
10485;6590;6
34938;1982;3
46915;4727;6
14212;9097;3
82389;5221;6
89756;3010;1
45872;9613;1
45243;4131;1
11962;9516;1
16462;7064;3
80437;7380;6
1155;1869;6
16611;6420;5
22208;4317;4
8731;7262;1
46387;4699;5
45769;1077;5
39776;4501;5
75517;4013;4
61452;9875;2
33854;9863;7
35686;1645;4
35825;2254;5
72466;4288;2
77551;7179;1
52750;9864;6
36764;7911;5
18198;4230;4
15470;8276;7
50708;4180;7
23010;3360;3
28800;8080;7
69343;7150;4
9196;2232;5
32959;8167;5
18224;5688;1
30577;2859;4
92382;6371;7
88878;9179;4
37506;5709;6
23983;3067;2
42809;9141;3
40042;9641;4
74953;7490;1
67654;4790;1
59250;8768;6
70715;4202;4
5395;5726;5
68786;2979;1
67830;1714;5
65436;8960;3
11368;9789;3
76365;6036;1
47519;8681;6
77416;5292;6
88990;4431;3
83203;1912;2
96207;2552;5
3701;7183;1
33370;3420;1
64660;7417;1
74808;2606;5
8304;2786;1
18889;2372;7
19771;5147;2
95745;9051;4
38531;3609;2
13908;8816;1
45265;4655;6
94837;9098;7
81973;2249;5
82251;8714;1
49265;3990;2
74667;8858;1
48833;2255;4
35987;1858;1
84160;6141;3
22747;3768;1
78380;5324;4
98283;7387;3
83165;1776;4
76645;2846;2
34895;3507;3
67967;4295;3
16065;5970;1
96438;5484;6
58541;1945;3
2626;7025;1
9966;1687;5
31876;9622;3
20745;3594;1
5604;9111;6
57142;1975;5
38696;3837;6
51347;2443;3
59108;1653;5
48358;8901;3
26888;2769;3
32389;7390;4
81609;1412;7
77137;2248;5
76698;5004;7
23655;1351;2
41124;4896;1
55207;1665;7
35553;2386;7
23723;1110;4
94515;4105;6
70483;5779;4
56503;6778;2
83875;7213;3
58363;1594;2
66906;7212;2
13262;9633;6
18407;2261;7
10630;4279;3
53891;5679;3
58095;3257;7
78137;2884;4
66780;3664;3
16133;2461;6
75447;2946;3
47074;2725;4
3423;8088;6
19361;6422;6
62754;3207;7
60174;1111;5
88828;4917;6
83010;7577;5
7711;7363;5
61612;4435;2
78845;8494;2
53406;8149;5
46680;5800;2
94636;2854;5
8578;1013;4
4044;9238;2
52407;4805;3
75991;1601;4
28548;9268;7
68584;4873;4
51059;2046;3
73076;7298;3
13661;7675;6
28908;5714;7
84068;9084;3
88879;3985;3
34968;9112;2
71045;8723;2
43832;6196;1
61871;5443;7
568;9042;5
42374;2074;6
40090;7137;4
85986;7975;2
80750;2215;6
7792;1897;2
90891;9322;5
74629;3694;2
27118;1898;5
71775;5070;4
88105;8402;4
34981;4252;1
30620;2833;1
59961;6191;1
14;5590;2
75071;2198;4
90671;2067;5
57810;3026;5
91021;7390;6
77278;9111;5
59817;9400;1
71733;5391;7
2733;5918;6
6124;8930;7
20818;4598;4
43248;4076;2
24378;1547;3
41512;1695;2
60593;7519;4
72045;7231;2
31485;7954;1
57456;9231;1
58802;1560;4
6726;5596;5
7035;2696;4
34710;1680;5
26228;4599;5
87314;9336;6
88607;4400;4
59300;2320;3
89735;9049;3
31503;4295;4
34104;8507;4
30680;7253;3
60031;6806;1
57937;4162;2
40684;4832;2
61186;7174;6
49340;9651;6
12498;5907;7
5011;7544;1
56993;2412;1
70948;8791;6
64360;8817;3
19422;1539;6
17225;8385;2
94504;1264;6
67091;9659;7
82985;4772;1
89237;7836;5
38790;5607;5
68725;7355;6
23638;4739;2
57249;4432;5
32877;2968;7
78215;4792;5
37509;8740;6
50649;5563;3
15201;5223;6
63984;8432;1
65444;4545;4
46285;1460;1
26131;2832;1
29775;9419;5
97548;3616;2
77986;6885;3
82499;8193;6
11212;5973;1
82150;1653;5
40654;5662;3
11222;5271;1
37379;6656;6
14835;3700;1
83033;6275;7
83663;9481;4
27356;4681;2
10365;3139;4
78532;7034;6
64842;5946;5
69005;3834;4
16596;6589;4
87700;7122;7
57822;9616;1
61031;6211;5
85251;3794;5
47054;1269;1
19164;1177;3
39475;6285;6
10566;7230;2
86690;2057;3
89605;1484;3
56289;4017;1
57691;6059;4
80078;7397;5
80688;2125;2
88030;8644;2
84044;8903;2
61388;2413;1
35637;5314;3
35892;5413;6
44624;2897;1
18439;7738;2
56523;4171;6
12572;9725;5
82017;9388;5
63289;8580;5
69003;1489;2
90140;3888;1
46427;1805;1
3727;3817;3
74321;3035;7
78356;8617;3
58041;6527;5
29856;8317;4
13832;5405;3
77832;9297;7
82405;5116;3
66458;8203;2
38569;4000;7
92027;8299;4
88619;5371;5
73467;4791;3
5222;2580;5
86036;4340;1
89179;4951;2
58309;1651;2
34368;2133;5
72548;5585;6
62456;6442;3
55555;5702;3
37857;3477;5
37502;7923;6
14537;7047;4
14866;8731;4
14295;6020;4
22220;4884;5
19900;8602;1
19362;7411;2
87225;1802;4
14183;8057;7
13414;9427;1
1131;1005;3
45449;5489;2
21702;4946;7
85486;4020;2
96578;4405;4
36389;4638;4
53330;5323;3
20379;4160;1
75956;7685;7
32039;3240;1
81492;9615;1
13144;2188;4
31825;7654;7
21347;1064;7
94990;1268;2
13477;7629;4
2942;6562;1
5838;4722;5
28750;1407;1
78527;5561;5
1413;4192;1
46946;6633;6
85049;1174;4
82762;7429;6
90109;4833;2
84980;6946;7
14422;2953;4
7321;7792;5
20637;7335;4
13798;6568;4
22001;3831;4
63859;9237;3
84984;4798;2
68941;3181;5
48827;5445;7
51857;2042;4
2917;1245;1
43882;1115;2
6121;2247;4
50887;6527;2
70046;9867;5
71880;3699;7
84623;2025;1
5848;1393;4
17060;6482;7
63005;8088;5
64007;9813;2
87086;8124;7
51372;4774;7
11576;3252;4
90928;8755;2
58091;1139;2
16343;8440;7
69968;4345;5
53619;4826;2
28294;5871;1
80043;1003;3
59421;8035;4
50966;7014;2
66235;9106;2
8658;1476;6
55743;6459;1
61626;7521;1
51619;7761;2
47839;6088;4
58437;4930;6
63171;2744;1
79495;8256;7
48544;6909;3
44767;2456;3
84405;9667;4
48404;8843;6
54974;2090;2
56698;6332;2
17451;6889;2
75833;1726;2
81701;1090;6
3412;5313;1
45273;6547;5
42837;2144;2
47012;9150;7
30002;3126;3
74427;5102;2
620;3876;5
60968;2169;1
14654;8239;5
47438;5718;5
45916;4439;2
43138;4582;6
20178;7301;7
66675;7520;5
47546;9785;7
83547;6900;1
62751;1248;6
83606;8938;5
30534;1046;5
72755;9104;7
87730;7204;1
70148;9548;4
68738;6704;6
89532;2305;4
99422;6155;7
29549;2015;7
89576;3757;5
47437;9329;6
23242;3407;1
41431;4394;3
12587;8750;2
21166;7776;6
79383;6249;4
43666;7930;1
39404;2637;4
55989;6688;1
80388;7898;6
99085;9067;3
91688;4460;7
87782;6787;2
64841;9114;5
6294;2705;4
16683;8719;2
86053;1384;5
3569;7220;3
62244;1820;6
33998;5251;1
78436;8039;5
56979;6742;3
64106;2763;2
28861;4738;4
83492;2119;2
53359;1363;6
42863;3201;5
57901;5606;7
83261;9371;3
10351;8701;6
29518;9631;5
60848;9171;5
67394;1745;1
37769;5980;3
19495;1435;5
871;4973;4
28242;5846;5
861;8172;5
50910;5378;2
87588;1794;7
13800;8824;3
73612;3836;5
84867;1601;2
89947;1715;4
40523;1247;2
99741;3344;4
86059;6103;2
19857;4575;5
57857;5600;6
52308;6122;7
22021;9529;1
21699;9607;2
56307;4567;7
98262;4126;3
55675;4131;5
40448;6563;3
39510;8356;4
48040;7113;1
66946;2821;6
30503;7616;5
12059;2238;1
25311;6232;2
37013;9538;4
29289;7258;6
83589;1516;5
69644;6434;4
99631;8156;6
55420;6499;3
27570;7202;7
79461;4083;6
48542;1040;3
79379;5725;5
34597;5448;1
45078;7763;2
1938;9725;1
42530;2329;5
32165;4033;6
58644;2202;1
37281;9534;6
94992;5617;1
3660;9481;1
57567;1168;4
52933;4024;1
99438;9872;6
12951;4292;7
4833;5534;2
82588;4839;7
30795;1270;5
9719;6809;5
71662;6735;4
3142;8050;4
43991;8155;5
10799;6734;3
68038;2415;5
17397;2844;7
70987;7516;2
97521;4495;7
63687;3290;2
79100;1652;1
59644;9345;2
50136;6345;6
10354;6154;2
83950;5546;1
40989;5205;6
18609;9624;7
88238;8088;1
80588;6822;2
79172;4927;7
49662;3314;6
69881;2899;1
87349;1652;7
15758;9979;5
2112;8991;5
32973;3769;1
81496;3333;3
84040;8242;7
2391;6007;2
42725;7032;6
2065;4966;6
28637;8446;1
52712;9358;4
42065;9399;6
49500;6667;1
55685;3191;6
17143;1549;5
3508;7376;3
66083;9669;7
87963;6794;5
87699;6746;5
17223;5517;2
786;5165;1
10626;8725;3
87112;7318;2
38428;4705;2
69172;6060;7
19113;2822;7
69893;2947;1
64896;7479;2
38242;3064;4
66086;2609;5
71126;5813;2
98780;8504;1
59307;2688;5
63549;4179;2
69065;8275;6
58597;3343;1
47943;8518;1
95287;9593;1
83499;3003;1
34848;7137;3
21415;7308;6
30174;8013;4
5593;8549;1
75676;1384;6
67551;6245;5
29197;1355;3
85281;2342;2
89546;3687;4
5857;8621;4
84543;9203;4
72770;9375;2
81554;4147;6
36209;6985;1
85394;7005;7
76353;4017;4
21331;5400;3
76328;8868;7
65507;6269;4
13246;4949;5
49625;8664;6
32488;4932;2
9779;8327;6
21923;8090;6
35297;9136;2
69622;4614;1
35601;3593;6
1977;1869;2
71223;3795;1
799;4166;7
5864;5869;5
66407;5690;3
43708;9117;4
6245;6720;6
5863;2277;1
21550;2766;4
47345;5543;6
37399;2582;5
22968;5556;4
15162;4616;7
94644;8540;4
57560;1105;5
22588;4797;7
16992;3247;2
3995;3870;1
26635;5415;2
27372;5534;7
455;7651;4
58511;2343;2
81020;1662;6
23229;9032;1
99363;7808;4
55751;6329;6
63985;8554;6
202;3595;1
75677;2103;1
30439;4116;7
34409;8425;5
26477;5675;5
54345;7480;7
90862;7765;2
74945;4049;2
94692;2722;6
83869;2698;1
11050;2064;4
80787;1813;5
84935;7100;5
873;6840;3
69126;9177;1
66045;8194;2
76025;6197;1
17437;6529;6
94252;3134;2
90893;8305;2
95725;6452;5
61204;4353;5
21361;5303;5
99154;7103;7
85913;7764;2
48972;6095;6
14035;5393;5
50521;2939;2
76841;7313;6
96965;6242;6
55038;1216;3
30630;1822;4
61302;8720;1
33554;1561;7
62680;3142;7
40967;8561;5
71740;3499;1
40734;6374;3
28581;8262;2
8777;4757;4
24385;2029;6
80062;3271;1
88061;3791;7
34455;2635;3
1842;8810;5
60067;8261;4
26961;3527;1
32565;2553;2
59704;6266;7
14278;1581;4
24918;1299;3
19046;7064;7
12726;5877;4
50048;7661;3
64487;4925;1
37479;1357;7
23203;2756;4
9249;8969;3
20495;1026;2
43642;1983;4
23316;7309;2
23080;8416;1
69398;7087;3
61570;9976;7
47349;5906;6
15340;1773;5
76897;5582;5
50637;3074;4
73688;5791;4
12808;2402;7
43494;3729;6
92156;6654;1
7597;8452;5
60536;6105;1
46830;5233;3
13258;1544;4
24481;7882;3
94945;4366;1
84013;4346;4
70474;5396;2
73891;7104;4
52812;8784;6
3777;3508;4
67902;3944;5
81281;2881;7
23811;9164;7
39642;1286;4
68846;5551;3
67737;9237;2
34450;3365;5
11033;6883;1
20681;2894;1
9278;9905;4
83106;6558;4
87836;2517;5
55780;9534;1
35125;2749;2
83380;9860;5
95402;3401;3
15291;5089;6
69932;2149;7
85902;1145;2
30535;8196;3
24441;7076;1
52828;1456;5
65899;2091;5
88360;6441;1
87913;9002;2
6066;8297;4
46231;5551;4
29974;1357;3
61809;5130;2
76114;8517;7
14256;4262;1
96180;6207;4
95157;2369;3
63746;9876;3
41785;6713;1
90362;4090;2
80652;8827;7
30202;9385;4
77576;4374;5
45342;6239;6
43068;5903;7
36990;4309;5
94164;8748;3
71081;2232;6
22391;9841;7
65482;6388;7
43742;1358;7
79997;5220;5
95405;4450;7
65368;2092;3
27877;6371;5
97659;3827;7
39734;8678;2
90705;3718;2
56927;4542;7
95888;2689;7
92587;5418;1
5159;3717;7
67225;2830;5
51744;3673;6
55839;1507;4
1104;1064;5
63176;1088;7
52221;5087;4
48527;8996;6
95874;9807;5
77449;8595;6
61093;9862;7
50314;6029;6
71430;5238;6
90383;3175;6
72030;8722;1
86671;2184;4
12201;7749;1
36907;1925;7
8661;9621;5
82835;7180;2
97470;7675;4
6033;2358;1
86478;5271;3
67402;9099;7
17459;2790;6
64934;4418;1
49838;2026;4
8926;9559;6
95519;1217;1
93671;9484;1
36732;8739;5
35000;5522;6
68540;3362;3
16080;2779;4
79236;2502;1
69867;7592;7
66005;8506;4
17565;2829;3
817;8774;3
94902;7744;6
88694;4655;2
9412;7458;6
78505;4658;1
40461;9940;2
42619;3350;5
10458;9709;6
35169;4452;2
38638;1548;3
8503;2692;7
17861;8741;2
53888;2528;5
33956;5483;3
76250;4002;1
43776;3168;2
25406;5678;2
68901;8051;3
96265;8859;5
74616;7960;3
81978;9946;5
11324;3105;2
29152;9795;4
84737;1185;2
63982;3359;2
90466;2908;1
82815;3784;4
34116;3270;6
30920;8404;3
67327;3356;5
9167;2294;2
60550;4414;2
64136;1020;3
43698;6662;5
94512;1010;6
30609;2355;5
81816;4140;1
55852;3551;3
30182;9540;2
10243;3363;7
51224;1700;3
12239;1063;3
18548;2403;4
82698;7553;5
53012;1299;1
32898;3089;7
59216;4677;5
36454;3843;4
70993;4523;7
81322;3231;2
45028;3850;4
58919;9477;3
88845;2999;3
67625;8704;2
8991;1640;6
85864;2786;3
42067;4527;1
95386;2510;3
92256;1729;6
31586;7812;3
92771;7033;1
34371;6850;6
11688;5933;4
64097;8799;5
24874;4549;3
42127;5516;5
84497;6459;1
38237;9732;1
29947;4221;4
79229;2939;3
35610;3006;3
12432;2149;3
37701;5954;5
96783;8134;3
55656;6614;6
99600;7227;3
9282;8529;3
8573;1626;5
11673;3680;3
93247;4819;5
50120;2019;7
40970;5290;1
93986;4098;2
88067;1864;1
87645;2424;6
54284;4041;5
40225;4966;1
86704;1312;6
47783;5969;2
51621;8174;5
75869;8388;6
52119;8189;5
82946;7546;2
2895;3435;5
53553;2136;7
53410;4150;4
74236;9156;1
34353;2746;7
88164;3230;6
48130;9753;4
20778;6980;5
67908;3895;1
95616;5588;4
97402;2905;6
27391;7488;3
82988;6741;2
7823;2801;1
42496;9647;1
84707;9953;1
5169;5365;2
5126;6440;5
32934;3322;3
21656;3949;1
86277;1738;4
91889;9975;2
11076;3195;3
59041;5959;3
88599;9789;1
53475;9976;7
15962;9706;7
56235;4108;5
57137;7001;7
35883;3237;4
32900;4358;3
4489;3622;7
80683;5421;1
64401;8297;4
20237;7370;7
48616;4166;3
54452;1243;6
12075;3349;1
58571;2027;3
80849;8046;4
74437;8661;1
11792;1995;7
2175;3649;7
1077;4402;2
580;5875;3
59985;9343;4
38190;7768;7
66346;4649;6
86599;5594;2
67653;6855;2
85215;4662;5
91914;6341;2
86735;7877;1
59489;2036;6
37624;6344;1
96980;6236;2
95827;7593;6
43775;4201;6
45393;5375;7
32789;1124;3
26710;3705;2
23175;1975;6
4656;2406;3
4455;2618;6
44345;4619;6
81004;5558;7
59343;8807;3
59521;1293;2
53199;1591;7
69096;7691;6
57680;9928;6
23568;8726;1
81472;5261;2
20460;2253;4
20167;4996;1
18124;7814;5
52646;5574;3
9774;7997;1
49370;3164;2
62397;2196;7
55746;8437;4
47485;4043;3
19731;9745;6
25150;9345;7
54958;8884;4
78163;9734;5
35110;4508;6
5384;3135;5
93458;7784;4
21427;1809;6
79970;7866;2
15718;1426;3
46564;3769;4
49174;2095;3
78786;6806;5
75082;9528;5
53841;6770;5
23935;7106;2
71889;5642;7
29786;3728;2
39829;4738;1
44102;7772;4
64813;1531;7
77543;2219;2
8342;9734;3
2049;2482;1
12501;5500;4
88011;4901;5
84211;9262;3
4032;3522;6
30039;9263;2
68531;4097;6
67685;3902;5
85351;3912;4
94280;5711;2
30325;6249;1
29449;9422;5
65582;4997;6
51170;9938;6
96309;6765;7
2039;1478;5
86326;3452;4
30162;4833;2
29676;8286;2
65513;6911;4
31884;2490;4
68684;7669;5
46867;8703;5
95149;7907;5
21693;5344;3
16865;5093;6
79787;2155;5
35064;1282;5
98469;4868;1
68724;1029;5
48632;5530;7
9032;7986;5
42972;3699;4
82733;3415;7
81956;7605;6
51314;2897;3
25692;3544;6
18412;3759;7
99886;5953;2
53441;8007;5
38837;5980;6
68551;7219;7
38856;9590;3
98008;2351;2
70572;5545;4
36913;8385;4
87618;5977;5
81447;3296;4
71524;8756;7
14169;2665;1
50166;7902;7
20234;4299;1
3663;2833;5
37327;7307;3
50283;3111;6
44310;3664;4
52912;6067;5
75173;2906;3
52759;7512;2
51091;1748;4
6819;5944;7
90954;5548;1
22603;3772;2
24483;4082;7
68718;5140;1
88280;3608;3
38752;2431;4
2077;6614;4
38253;2722;5
40496;7693;5
77685;2384;1
26423;5586;1
38824;9241;3
47935;5516;3
55892;7556;3
9174;8458;7
46994;6713;3
47208;6526;4
62885;3287;5
14533;1039;2
15256;1081;5
59912;9269;3
25746;4749;4
8369;2198;3
43593;1508;5
18847;6948;2
8723;7231;5
63524;4421;5
68677;7815;6
93130;9608;3
24528;6562;7
44889;4799;4
3340;3425;4
53908;8200;6
25612;5819;2
32925;2411;1
96695;7114;7
27221;7116;4
58157;3692;4
3146;8313;4
83760;4550;4
89482;4750;1
49078;7159;7
44648;8411;3
8293;6868;5
30865;3166;7
86452;9734;7
26688;3841;2
57574;5789;2
23639;1634;6
87576;9396;6
15491;3274;1
34659;8441;4
68323;2879;7
91133;5602;3
8377;8695;7
15513;2335;7
21111;3029;2
56180;8833;4
71885;4668;6
76941;1572;7
71001;4553;2
26904;5555;2
40628;2602;2
18210;2196;4
7850;2765;2
64255;4665;2
12028;8341;4
97121;2084;1
36821;7535;2
89027;3987;6
97760;7222;5
81122;4922;2
8320;9832;5
58633;6190;6
21859;7057;4
54606;2033;7
57079;5000;1
94528;5711;1
70557;9705;6
43770;1169;3
53875;6505;4
70782;3054;1
40732;5774;4
3518;5659;5
91891;5738;2
93602;2732;2
57088;3413;5
39324;6160;2
931;2471;3
63767;2949;1
7145;3447;6
61541;5461;4
8905;2297;5
51172;7849;2
5444;1075;4
65080;1336;1
91394;2014;4
83241;3119;3
64591;1525;4
21440;9183;2
72892;7951;2
34965;7416;5
51752;2320;2
59558;8935;3
19030;6852;2
74699;7076;2
56344;3436;2
25355;9096;4
32378;7967;2
51645;5748;5
52766;4761;1
14508;8111;2
4643;1864;3
55421;5062;4
58749;5417;5
67337;2460;6
70018;3688;6
13925;6813;3
32404;3649;6
94685;8388;6
68711;8916;7
34182;8507;5
96068;8397;3
61021;3100;5
86855;1291;7
61964;2113;2
86203;9572;6
95484;9860;4
84787;6123;7
97206;6145;4
91042;7176;3
8962;7941;1
91173;7453;2
93457;4264;6
44987;1278;2
23716;2500;3
33314;2441;1
11487;3654;3
83742;3297;7
21414;2833;1
91261;7755;7
38;2562;1
63307;7248;5
51263;5311;2
54159;8421;7
60260;6796;1
39335;5260;3
84879;1172;4
51393;8900;1
59891;8612;4
44794;5946;5
3089;3049;1
98787;8370;4
9548;4683;5
38075;7924;3
32218;5612;7
78109;9196;2
68163;4092;7
31681;2002;7
10371;7688;3
17824;7681;5
46639;1971;4
48342;2975;3
81552;9954;1
68690;9871;1
69414;6211;2
25745;6003;1
95067;3388;7
95355;8354;1
29331;2312;4
25048;5463;4
62584;1257;3
8617;2189;6
63292;9695;6
88041;7123;4
77605;8930;4
12361;7595;4
71935;1030;3
23702;1319;2
23233;9421;3
26093;2490;3
93199;8785;7
76059;1382;4
28498;1859;7
18488;5322;4
77989;1838;4
72385;4683;7
33312;1606;5
95268;4917;1
76808;9316;3
98882;2828;7
26608;6252;7
48736;6307;3
1506;7520;4
2258;6932;6
37099;7335;6
22256;6534;7
99243;3750;3
22528;3870;2
47781;1739;5
40335;5266;1
85163;5612;6
44931;2681;5
24666;6015;3
53006;6733;2
13537;5866;6
32272;5409;7
7908;8656;1
28456;7989;1
15943;3277;5
26022;4587;7
21658;5422;1
25286;1793;2
28432;8404;3
59322;7546;2
33135;6510;4
49798;4599;6
18154;3592;4
22592;5619;2
69507;6701;1
12680;3902;5
51277;3902;1
8826;3956;5
62102;6060;5
1949;3884;3
13389;8853;3
42057;8243;3
57838;8204;4
58014;6861;7
29535;5282;6
214;2932;3
86552;5294;1
71264;4894;2
80889;3050;4
95568;7160;6
48262;5816;3
67688;1300;6
70252;9503;3
47004;4276;3
34144;8254;7
2679;7853;6
46058;9936;5
53828;1272;7
310;7389;3
4083;4003;1
99891;1541;5
18209;8616;6
57108;4080;1
24613;4552;4
30239;1041;2
10608;6479;4
20746;9572;5
97409;3816;3
34681;3695;2
56483;3418;6
77239;9461;6
61101;1734;4
60811;6468;3
13606;3441;7
94106;3181;2
45649;2127;7
45690;4178;2
31615;5883;7
86377;2410;1
37765;9815;3
24962;2869;4
10305;8367;6
89725;4281;3
34231;5919;7
91980;1374;3
87767;3581;3
279;2438;5
50892;4820;3
19220;2130;2
68182;7616;1
81897;6053;7
13192;5906;5
53650;4200;6
99753;6942;6
54534;2317;6
52726;3670;6
65573;6836;4
43198;8548;4
45175;7286;6
67545;7103;3
67570;6427;2
14371;3826;1
15198;1479;7
70671;5881;7
72309;7874;1
7133;3869;3
57070;6394;6
7272;5792;2
15504;7974;7
31286;8576;3
26768;4229;2
65593;3492;5
72278;8291;6
69347;1562;4
87346;7199;1
53827;9275;5
80781;7130;1
54210;9009;6
30148;4864;5
9327;9861;6
47338;5437;5
90303;6904;5
30870;5709;2
56011;1205;4
48935;3496;1
79699;2411;6
83945;6241;2
71457;2727;1
62050;6772;6
48386;6295;6
16615;7274;3
84739;7442;7
40154;9314;7
5879;2620;1
47236;4383;7
32654;3601;1
72501;4359;6
13035;9471;2
16808;9785;4
36372;4427;7
6325;5183;7
33667;5799;6
79003;2884;2
42950;9362;3
14548;7210;1
68552;5019;7
3365;8197;1
92556;8546;3
19092;4288;5
56627;1501;6
43243;2204;3
36760;5021;3
51271;5486;3
15817;5302;7
66299;3111;6
26815;6157;4
95661;7552;2
4485;3494;1
43876;1790;1
35858;5941;1
32592;1090;3
52030;5384;2
16512;1139;7
49935;8459;1
16869;6075;7
84731;7014;4
33303;9570;6
70852;7018;1
36349;3333;6
71463;4604;3
54844;4554;1
45651;1263;4
53407;9350;5
8664;5881;6
78776;1925;3
97576;7811;4
74165;8966;5
27956;8710;1
33238;7062;4
27236;5083;2
65232;1781;3
14562;3968;1
25120;1765;5
60145;1599;4
90728;1711;7
97032;9482;1
71825;3451;5
24189;1018;3
39484;5322;3
46632;4043;1
64541;8868;4
69023;5350;1
10172;6603;7
50228;7165;2
19945;4129;1
83650;1617;5
94082;1173;7
51193;3187;2
2404;7956;5
87644;1980;4
64568;2647;7
56378;2401;6
16070;9621;3
43323;1297;5
86461;3019;1
30428;8985;3
71759;6087;5
83952;2458;7
4270;3134;5
98557;1099;2
69556;5822;2
24155;5580;6
24927;9784;2
10175;3835;3
20020;4231;7
69865;7442;3
1408;2787;1
86373;7740;3
87888;6404;1
24093;6933;5
48564;8736;5
20496;8892;5
90177;5036;1
39926;4628;6
32969;7339;3
79357;8304;4
71060;3988;6
8060;5856;2
45215;3370;5
24904;2257;2
971;9973;7
98917;8174;2
13811;7734;2
29260;8294;6
10131;3138;3
89954;2082;4
28625;2492;1
80336;9346;3
98448;4571;3
51617;4090;3
73682;4311;6
74688;8104;7
8742;5834;4
87830;1862;7
53249;8155;1
84875;5081;1
52125;5184;2
70363;4103;2
13757;6609;1
5616;4925;4
14956;4500;7
17727;6587;3
3967;3796;7
73022;2421;5
36753;8153;2
78944;5649;7
74580;2710;2
41426;5650;7
86973;5104;5
82451;8566;2
86395;7243;7
60143;2097;3
68079;8551;7
6199;2518;1
93248;6417;4
2947;3638;5
1708;5066;6
14718;4882;2
56064;5389;2
31525;7658;7
